35.510	419	35.535	508
35.561	440	35.585	507
35.611	462	35.637	507
35.662	485	35.687	508
35.712	506	35.738	510
35.764	526	35.788	514
35.814	542	35.839	518
35.865	554	35.890	523
35.915	562	35.941	529
35.966	565	35.992	535
36.016	562	36.042	540
36.068	555	36.093	545
36.118	544	36.143	550
36.169	527	36.195	553
36.219	508	36.245	556
36.270	487	36.296	557
36.321	465	36.346	556
36.372	444	36.397	554
36.422	424	36.448	551
36.473	405	36.499	546
36.523	391	36.549	540
36.575	380	36.600	534
36.625	374	36.650	527
36.676	373	36.702	520
36.726	377	36.752	514
36.777	386	36.803	507
36.828	399	36.853	503
36.879	415	36.904	499
36.929	434	36.954	497
36.980	455	37.006	496
37.030	476	37.056	497
37.081	497	37.107	500
37.132	516	37.157	504
37.183	533	37.208	510
37.233	546	37.259	517
37.284	554	37.310	524
37.334	559	37.360	532
37.386	558	37.411	541
37.436	552	37.461	548
37.487	543	37.513	555
37.537	529	37.563	560
37.588	512	37.614	564
37.639	493	37.664	566
37.690	473	37.715	566
37.740	452	37.765	564
37.791	432	37.817	560
37.841	415	37.867	555
37.892	400	37.918	548
37.943	388	37.968	540
37.994	381	38.019	530
38.044	379	38.070	521
38.095	381	38.121	512
38.145	387	38.171	504
38.197	399	38.222	497
38.247	413	38.272	491
38.298	430	38.324	487
38.348	448	38.374	486
38.399	468	38.425	486
38.450	488	38.475	489
38.501	507	38.526	494
38.551	523	38.576	501
38.602	536	38.628	510
38.652	546	38.678	519
38.703	551	38.729	529
38.754	552	38.779	539
38.805	549	38.830	549
38.855	541	38.881	558
38.906	530	38.932	565
38.956	515	38.982	571
39.008	497	39.033	573
39.058	479	39.083	575
39.109	460	39.135	574
39.159	441	39.185	569
39.210	424	39.236	564
39.261	410	39.286	556
39.312	398	39.337	546
39.362	390	39.388	535
39.413	387	39.439	524
39.463	387	39.489	513
39.514	392	39.540	502
39.565	401	39.590	493
39.616	412	39.641	485
39.667	428	39.692	480
39.717	445	39.743	477
39.768	463	39.793	477
39.819	480	39.844	480
39.870	498	39.894	485
39.920	514	39.946	492
39.971	526	39.996	502
40.021	536	40.047	513
40.073	543	40.097	525
40.123	545	40.148	537
40.174	543	40.199	549
40.224	536	40.250	560
40.275	528	40.300	570
40.325	515	40.351	576
40.377	501	40.401	581
40.427	484	40.452	583
40.478	467	40.503	582
40.528	450	40.554	579
40.579	434	40.604	573
40.630	421	40.655	564
40.681	409	40.705	553
40.731	401	40.757	542
40.782	396	40.807	528
40.832	395	40.858	515
40.884	398	40.908	503
40.934	405	40.959	492
40.985	415	41.010	482
41.035	428	41.061	475
41.086	442	41.111	471
41.136	458	41.162	470
41.188	474	41.212	471
41.238	490	41.263	476
41.289	504	41.314	484
41.339	516	41.365	494
41.390	526	41.415	506
41.441	533	41.466	519
41.492	536	41.516	533
41.542	535	41.568	547
41.593	531	41.618	560
41.643	523	41.669	571
41.695	514	41.719	580
41.745	501	41.770	587
41.796	487	41.821	590
41.846	473	41.872	591
41.897	457	41.922	588
41.948	444	41.973	581
41.999	430	42.023	572
42.049	420	42.074	561
42.100	411	42.125	549
42.150	407	42.176	534
42.201	405	42.226	519
42.252	406	42.277	505
42.303	411	42.327	492
42.353	419	42.379	480
42.404	429	42.429	472
42.454	441	42.480	466
42.506	455	42.530	463
42.556	468	42.581	464
42.607	482	42.632	469
42.657	495	42.683	476
42.708	506	42.734	486
42.759	515	42.784	499
42.810	521	42.835	513
42.860	526	42.885	529
42.911	527	42.937	544
42.961	524	42.987	559
43.012	518	43.038	572
43.063	510	43.088	582
43.114	500	43.139	590
43.164	489	43.190	595
43.215	477	43.241	597
43.265	464	43.291	595
43.317	451	43.342	589
43.367	440	43.392	581
43.418	430	43.444	569
43.468	423	43.494	556
43.519	417	43.545	540
43.570	415	43.595	524
43.621	415	43.646	509
43.671	419	43.696	494
43.722	424	43.748	481
43.772	432	43.798	470
43.823	441	43.849	463
43.874	452	43.899	459
43.925	464	43.950	458
43.975	475	44.001	462
44.026	486	44.052	469
44.076	497	44.102	479
44.128	505	44.153	491
44.178	511	44.203	506
44.229	515	44.255	523
44.279	516	44.305	539
44.330	515	44.356	555
44.381	511	44.406	570
44.432	505	44.457	582
44.482	498	44.508	592
44.533	489	44.559	598
44.583	478	44.609	601
44.634	468	44.660	600
44.685	458	44.710	595
44.736	449	44.761	588
44.786	441	44.812	577
44.837	434	44.863	563
44.887	428	44.913	547
44.939	426	44.964	530
44.989	426	45.014	513
45.040	427	45.066	497
45.090	431	45.116	482
45.141	438	45.167	470
45.192	444	45.217	461
45.243	453	45.268	456
45.293	462	45.319	454
45.344	471	45.370	457
45.394	479	45.420	462
45.445	488	45.471	472
45.496	494	45.521	485
45.547	500	45.572	500
45.597	504	45.623	517
45.648	506	45.674	534
45.698	505	45.724	551
45.750	503	45.775	567
45.800	499	45.825	581
45.851	493	45.877	592
45.901	486	45.927	600
45.952	479	45.978	604
46.003	471	46.028	604
46.054	463	46.079	601
46.104	456	46.130	593
46.155	449	46.181	584
46.205	444	46.231	569
46.256	440	46.282	554
46.307	438	46.332	536
46.358	437	46.383	519
46.408	437	46.434	501
46.459	440	46.485	486
46.509	444	46.535	472
46.561	449	46.586	461
46.611	455	46.636	455
46.662	461	46.688	452
46.712	468	46.738	453
46.763	474	46.789	458
46.814	480	46.839	467
46.865	485	46.890	479
46.915	490	46.941	493
46.966	493	46.992	510
47.016	494	47.042	528
47.068	494	47.093	546
47.118	493	47.143	562
47.169	491	47.194	578
47.219	487	47.245	590
47.270	483	47.296	599
47.320	477	47.346	605
47.372	472	47.397	607
47.422	467	47.447	604
47.473	462	47.499	598
47.523	457	47.549	588
47.574	454	47.600	575
47.625	451	47.650	559
47.676	449	47.701	543
47.726	448	47.752	525
47.777	448	47.803	507
47.827	450	47.853	490
47.879	452	47.904	476
47.929	455	47.954	464
47.980	459	48.005	456
48.030	462	48.056	451
48.081	466	48.107	451
48.131	471	48.157	455
48.183	474	48.208	462
48.233	478	48.258	473
48.284	480	48.310	488
48.334	482	48.360	504
48.385	483	48.411	521
48.436	484	48.461	540
48.487	483	48.512	557
48.537	482	48.563	573
48.588	480	48.614	587
48.638	478	48.664	598
48.690	475	48.715	604
48.740	472	48.765	607
48.791	469	48.816	606
48.841	467	48.867	601
48.892	464	48.918	593
48.942	462	48.968	580
48.994	461	49.019	566
49.044	460	49.069	549
49.095	459	49.121	531
49.145	459	49.171	513
49.196	460	49.222	496
49.247	461	49.272	481
49.298	462	49.323	468
49.348	464	49.374	458
49.399	466	49.425	452
